YEAR,HAULJOIN,STRATUM,STATIONID,SPECIES_CODE,SEX,LENGTH,WEIGHT,AGE,SPECIMENID
2015,-13954,10,I-11,21720,1,340,356,2,34
2015,-13954,10,I-11,21720,1,360,442,2,35
2015,-13954,10,I-11,21720,1,380,538,2,36
2015,-13954,10,I-11,21720,1,350,426,3,37
2015,-13956,10,K-09,21720,2,480,1028,3,38
2015,-13956,10,K-09,21720,2,470,1070,3,39
2015,-13956,10,K-09,21720,2,610,2416,,40
2015,-13956,10,K-09,21720,2,550,1814,4,41
2015,-13956,10,K-09,21720,2,580,2156,4,42
2015,-13956,10,K-09,21720,2,510,1238,5,43
2015,-13956,10,K-09,21720,2,560,1680,4,44
2015,-13956,10,K-09,21720,2,440,840,3,45
2015,-13956,10,K-09,21720,2,460,894,3,46
2015,-13956,10,K-09,21720,2,380,566,2,47
2015,-13956,10,K-09,21720,1,570,1836,4,48
2015,-13956,10,K-09,21720,1,630,2528,5,49
2015,-13956,10,K-09,21720,1,460,1046,3,50
2015,-13951,10,H-09,21720,2,1050,17080,9,51
2015,-13951,10,H-09,21720,1,780,5424,6,52
2015,-13951,10,H-09,21720,1,590,2124,4,53
2015,-13951,10,H-09,21720,1,700,3150,8,54
2015,-13951,10,H-09,21720,2,230,122,1,55
2015,-13951,10,H-09,21720,2,280,222,2,56
2015,-14115,31,A-06,21720,1,320,322,2,57
2015,-14115,31,A-06,21720,1,240,120,1,58
2015,-14115,31,A-06,21720,1,340,378,2,59
2015,-14115,31,A-06,21720,1,530,1322,3,60
2015,-14115,31,A-06,21720,1,230,98,1,61
2015,-14115,31,A-06,21720,1,500,1286,4,62
2015,-14115,31,A-06,21720,1,410,628,3,63
2015,-14115,31,A-06,21720,1,210,82,1,64
2015,-14115,31,A-06,21720,1,310,314,2,65
2015,-14115,31,A-06,21720,1,400,624,3,66
2015,-14115,31,A-06,21720,2,640,2632,5,67
2015,-14115,31,A-06,21720,2,210,86,1,68
2015,-14115,31,A-06,21720,2,810,7270,7,69
2015,-14115,31,A-06,21720,2,320,312,2,70
2015,-14115,31,A-06,21720,2,360,480,2,71
2015,-14115,31,A-06,21720,2,870,8045,7,72
2015,-14115,31,A-06,21720,2,920,11280,8,73
2015,-14115,31,A-06,21720,2,720,4262,6,74
2015,-14115,31,A-06,21720,2,490,1088,3,75
2015,-14115,31,A-06,21720,2,780,5862,6,76
2015,-14116,31,D-07,21720,2,450,948,3,77
2015,-14116,31,D-07,21720,2,420,730,3,78
2015,-14116,31,D-07,21720,2,740,4704,6,79
2015,-14116,31,D-07,21720,2,460,1006,3,80
2015,-14116,31,D-07,21720,2,490,1288,3,81
2015,-14116,31,D-07,21720,2,480,1080,4,82
2015,-14116,31,D-07,21720,2,620,2330,5,83
2015,-14116,31,D-07,21720,2,400,644,3,84
2015,-14116,31,D-07,21720,2,390,564,2,85
2015,-14116,31,D-07,21720,1,290,196,1,86
2015,-14116,31,D-07,21720,1,440,926,3,87
2015,-14116,31,D-07,21720,1,390,614,2,88
2015,-14116,31,D-07,21720,1,420,690,3,89
2015,-14116,31,D-07,21720,1,410,720,3,90
2015,-14116,31,D-07,21720,1,470,1078,3,91
2015,-14116,31,D-07,21720,1,480,1064,3,92
2015,-14116,31,D-07,21720,1,390,574,2,93
2015,-14117,31,D-06,21720,2,810,6390,7,94
2015,-14117,31,D-06,21720,1,400,562,2,95
2015,-14117,31,D-06,21720,2,530,1600,4,96
2015,-14117,31,D-06,21720,2,600,,4,97
2015,-14117,31,D-06,21720,1,380,552,3,98
2015,-14117,31,D-06,21720,1,520,1410,4,99
2015,-14140,10,J-05,21720,1,290,274,2,100
2015,-14140,10,J-05,21720,1,320,342,2,101
2015,-14140,10,J-05,21720,1,410,724,3,102
2015,-14140,10,J-05,21720,1,430,796,3,103
2015,-14140,10,J-05,21720,1,270,222,2,104
2015,-14140,10,J-05,21720,1,360,486,2,105
2015,-14140,10,J-05,21720,1,220,94,1,106
2015,-14140,10,J-05,21720,1,570,2126,5,107
2015,-14140,10,J-05,21720,1,630,2602,5,108
2015,-14140,10,J-05,21720,2,340,394,3,109
2015,-14140,10,J-05,21720,2,470,932,3,110
2015,-14140,10,J-05,21720,2,380,602,2,111
2015,-14146,10,K-03,21720,2,650,2570,4,112
2015,-14146,10,K-03,21720,2,710,4112,6,113
2015,-14146,10,K-03,21720,1,610,2408,5,114
2015,-14146,10,K-03,21720,1,220,96,1,115
2015,-14146,10,K-03,21720,2,180,52,1,116
2015,-14146,10,K-03,21720,2,210,78,1,117
2015,-14146,10,K-03,21720,2,560,1828,4,118
2015,-14146,10,K-03,21720,2,630,2700,5,119
2015,-14146,10,K-03,21720,2,320,342,2,120
2015,-14147,31,G-03,21720,1,700,4218,6,121
2015,-14147,31,G-03,21720,1,660,3018,5,122
2015,-14147,31,G-03,21720,1,530,1714,4,123
2015,-14147,31,G-03,21720,1,710,3854,7,124
2015,-14147,31,G-03,21720,1,600,2450,4,125
2015,-14147,31,G-03,21720,1,560,1792,4,126
2015,-14147,31,G-03,21720,1,510,1344,3,127
2015,-14147,31,G-03,21720,1,460,1048,3,128
2015,-14147,31,G-03,21720,1,650,3246,5,129
2015,-14147,31,G-03,21720,1,660,3884,4,130
2015,-14147,31,G-03,21720,2,740,4568,5,131
2015,-14147,31,G-03,21720,2,770,5346,6,132
2015,-14147,31,G-03,21720,2,830,6155,8,133
2015,-14147,31,G-03,21720,2,720,4172,6,134
2015,-14147,31,G-03,21720,2,450,1058,3,135
2015,-14147,31,G-03,21720,2,690,3322,6,136
2015,-14147,31,G-03,21720,2,440,968,3,137
2015,-14147,31,G-03,21720,2,590,2184,4,138
2015,-14147,31,G-03,21720,2,660,2914,5,139
2015,-14147,31,G-03,21720,2,650,2864,5,140
2015,-14488,31,H-01,21720,2,580,1810,4,141
2015,-14488,31,H-01,21720,2,760,4852,7,142
2015,-14488,31,H-01,21720,2,550,1700,4,143
2015,-14488,31,H-01,21720,2,550,1714,4,144
2015,-14488,31,H-01,21720,2,680,3244,5,145
2015,-14488,31,H-01,21720,1,520,1534,4,146
2015,-14488,31,H-01,21720,1,490,1224,4,147
2015,-14488,31,H-01,21720,2,340,404,2,148
2015,-14488,31,H-01,21720,1,330,420,2,149
2015,-14488,31,H-01,21720,1,550,1780,4,150
2015,-14489,31,I-01,21720,1,500,1316,4,151
2015,-14489,31,I-01,21720,1,790,5634,7,152
2015,-14489,31,I-01,21720,1,670,3280,6,153
2015,-14489,31,I-01,21720,2,200,66,1,154
2015,-14489,31,I-01,21720,2,790,6325,6,155
2015,-14489,31,I-01,21720,2,640,2666,5,156
2015,-14489,31,I-01,21720,2,260,182,2,157
2015,-14489,31,I-01,21720,2,300,292,2,158
2015,-14489,31,I-01,21720,2,680,3532,5,159
2015,-14489,31,I-01,21720,1,710,4236,7,160
2015,-14489,31,I-01,21720,2,410,732,3,161
2015,-14489,31,I-01,21720,2,510,1406,3,162
2015,-14489,31,I-01,21720,1,350,404,2,163
2015,-14489,31,I-01,21720,1,480,1134,3,164
2015,-14489,31,I-01,21720,1,370,506,2,165
2015,-14489,31,I-01,21720,2,700,4176,5,166
2015,-14492,20,L-01,21720,1,650,3430,6,167
2015,-14492,20,L-01,21720,1,350,402,2,168
2015,-14492,20,L-01,21720,1,460,926,3,169
2015,-14492,20,L-01,21720,1,290,222,1,170
2015,-14492,20,L-01,21720,1,320,294,2,171
2015,-14492,20,L-01,21720,1,470,1100,3,172
2015,-14492,20,L-01,21720,1,190,50,1,173
2015,-14492,20,L-01,21720,1,780,4140,6,174
2015,-14492,20,L-01,21720,1,600,2180,5,175
2015,-14492,20,L-01,21720,2,600,2440,5,176
2015,-14492,20,L-01,21720,2,330,314,2,177
2015,-14492,20,L-01,21720,2,480,1202,3,178
2015,-14492,20,L-01,21720,2,650,2808,6,179
2015,-14492,20,L-01,21720,2,470,1112,3,180
2015,-14492,20,L-01,21720,2,550,1608,5,181
2015,-14492,20,L-01,21720,2,590,2206,4,182
2015,-14492,20,L-01,21720,2,200,72,1,183
2015,-14497,20,Q-18,21720,2,520,1534,4,184
2015,-14497,20,Q-18,21720,2,350,406,2,185
2015,-14497,20,Q-18,21720,2,330,326,2,186
2015,-14497,20,Q-18,21720,2,400,562,3,187
2015,-14497,20,Q-18,21720,2,390,568,2,188
2015,-14497,20,Q-18,21720,2,660,3022,5,189
2015,-14497,20,Q-18,21720,2,480,1116,3,190
2015,-14497,20,Q-18,21720,2,340,400,2,191
2015,-14497,20,Q-18,21720,1,490,1336,4,192
2015,-14497,20,Q-18,21720,1,360,448,2,193
2015,-14497,20,Q-18,21720,1,350,418,2,194
2015,-14497,20,Q-18,21720,1,560,1738,5,195
2015,-14497,20,Q-18,21720,1,450,984,3,196
2015,-14497,20,Q-18,21720,1,300,230,2,197
2015,-14497,20,Q-18,21720,1,480,1000,4,198
2015,-14497,20,Q-18,21720,1,390,550,2,199
2015,-14506,42,JI1918,21720,2,580,1984,4,200
2015,-14506,42,JI1918,21720,2,540,1784,4,201
2015,-14506,42,JI1918,21720,2,670,3230,5,202
2015,-14506,42,JI1918,21720,2,430,854,3,203
2015,-14506,42,JI1918,21720,2,460,880,3,204
2015,-14506,42,JI1918,21720,2,690,4160,5,205
2015,-14506,42,JI1918,21720,2,420,816,3,206
2015,-14506,42,JI1918,21720,2,190,54,1,207
2015,-14506,42,JI1918,21720,1,550,1736,4,208
2015,-14506,42,JI1918,21720,1,520,1448,4,209
2015,-14506,42,JI1918,21720,1,490,1222,4,210
2015,-14506,42,JI1918,21720,1,610,2036,5,211
2015,-14506,42,JI1918,21720,1,530,1488,4,212
2015,-14506,42,JI1918,21720,1,510,1322,4,213
2015,-14509,42,IH1918,21720,2,770,5412,6,214
2015,-14509,42,IH1918,21720,2,740,4676,5,215
2015,-14509,42,IH1918,21720,2,820,5640,7,216
2015,-14509,42,IH1918,21720,2,380,602,3,217
2015,-14509,42,IH1918,21720,1,800,5694,7,218
2015,-14509,42,IH1918,21720,1,420,804,3,219
2015,-14509,42,IH1918,21720,1,370,510,2,220
2015,-14509,42,IH1918,21720,1,450,1044,3,221
2015,-14521,42,GF2120,21720,1,730,4428,5,222
2015,-14521,42,GF2120,21720,1,670,3776,6,223
2015,-14521,42,GF2120,21720,2,730,4584,6,224
2015,-14521,42,GF2120,21720,2,640,3032,5,225
2015,-14521,42,GF2120,21720,2,840,6975,7,226
2015,-14521,42,GF2120,21720,2,630,2846,4,227
2015,-14521,42,GF2120,21720,2,810,6945,6,228
2015,-14558,42,J-21,21720,2,750,4579,6,229
2015,-14558,42,J-21,21720,2,710,4216,6,230
2015,-14558,42,J-21,21720,2,720,5304,6,231
2015,-14558,42,J-21,21720,2,700,3686,5,232
2015,-14558,42,J-21,21720,2,680,3824,6,233
2015,-14558,42,J-21,21720,2,620,2154,5,234
2015,-14558,42,J-21,21720,2,500,1230,4,235
2015,-14558,42,J-21,21720,2,530,1400,4,236
2015,-14558,42,J-21,21720,2,440,908,3,237
2015,-14558,42,J-21,21720,2,310,312,2,238
2015,-14558,42,J-21,21720,2,320,318,2,239
2015,-14558,42,J-21,21720,1,640,3304,5,240
2015,-14558,42,J-21,21720,1,710,3772,5,241
2015,-14558,42,J-21,21720,1,630,2250,7,242
2015,-14558,42,J-21,21720,1,570,1948,5,243
2015,-14558,42,J-21,21720,1,590,2410,4,244
2015,-14558,42,J-21,21720,1,560,1724,4,245
2015,-14558,42,J-21,21720,1,500,1352,3,246
2015,-14558,42,J-21,21720,1,430,788,2,247
2015,-14558,42,J-21,21720,1,380,584,2,248
2015,-14558,42,J-21,21720,1,410,638,3,249
2015,-14558,42,J-21,21720,1,440,906,3,250
2015,-14715,62,N-26,21720,2,670,3570,4,251
2015,-14715,62,N-26,21720,2,650,3370,5,252
2015,-14715,62,N-26,21720,2,640,3130,4,253
2015,-14715,62,N-26,21720,2,610,2536,5,254
2015,-14715,62,N-26,21720,2,510,1556,4,255
2015,-14715,62,N-26,21720,2,790,6115,7,256
2015,-14715,62,N-26,21720,2,590,2340,4,257
2015,-14715,62,N-26,21720,2,620,3192,5,258
2015,-14715,62,N-26,21720,2,520,1572,4,259
2015,-14715,62,N-26,21720,2,580,2278,4,260
2015,-14715,62,N-26,21720,2,610,2800,5,261
2015,-14715,62,N-26,21720,2,500,1410,4,262
2015,-14715,62,N-26,21720,2,510,1534,4,263
2015,-14715,62,N-26,21720,1,680,3520,6,264
2015,-14715,62,N-26,21720,1,610,2736,5,265
2015,-14715,62,N-26,21720,1,630,3030,5,266
2015,-14715,62,N-26,21720,1,600,2322,4,267
2015,-14715,62,N-26,21720,1,620,2894,5,268
2015,-14715,62,N-26,21720,1,490,1270,3,269
2015,-14715,62,N-26,21720,1,480,1160,3,270
2015,-14715,62,N-26,21720,1,760,5080,7,271
2015,-14715,62,N-26,21720,1,540,1808,5,272
2015,-14715,62,N-26,21720,1,570,1990,4,273
2015,-14715,62,N-26,21720,1,590,2452,5,274
2015,-14715,62,N-26,21720,1,670,4530,7,275
2015,-14715,62,N-26,21720,1,640,2970,5,276
2015,-14715,62,N-26,21720,1,580,2188,4,277
2015,-14715,62,N-26,21720,1,520,1642,4,278
2015,-14715,62,N-26,21720,1,470,1148,4,279
2015,-14715,62,N-26,21720,1,460,986,3,280
2015,-14717,62,Q-27,21720,1,450,1038,3,281
2015,-14717,62,Q-27,21720,1,750,4134,8,282
2015,-14717,62,Q-27,21720,1,650,3044,5,283
2015,-14717,62,Q-27,21720,1,510,1402,5,284
2015,-14717,62,Q-27,21720,1,740,4956,6,285
2015,-14717,62,Q-27,21720,1,390,608,2,286
2015,-14717,62,Q-27,21720,1,710,4272,6,287
2015,-14717,62,Q-27,21720,1,580,2152,4,288
2015,-14717,62,Q-27,21720,1,570,2096,5,289
2015,-14717,62,Q-27,21720,2,930,8640,10,290
2015,-14717,62,Q-27,21720,2,550,1770,4,291
2015,-14717,62,Q-27,21720,2,530,1638,4,292
2015,-14717,62,Q-27,21720,2,630,2980,5,293
2015,-14717,62,Q-27,21720,2,820,7070,7,294
2015,-14717,62,Q-27,21720,2,490,1350,3,295
2015,-14717,62,Q-27,21720,2,560,1920,5,296
2015,-14717,62,Q-27,21720,2,680,3766,5,297
2015,-14732,61,O-28,21720,1,660,3434,5,298
2015,-14732,61,O-28,21720,1,500,1326,4,299
2015,-14732,61,O-28,21720,1,690,3532,6,300
2015,-14732,61,O-28,21720,1,540,1806,4,301
2015,-14732,61,O-28,21720,2,890,10440,8,302
2015,-14732,61,O-28,21720,2,690,4108,5,303
2015,-14732,61,O-28,21720,2,710,4780,5,304
2015,-14732,61,O-28,21720,2,620,2762,5,305
2015,-14732,61,O-28,21720,2,700,4832,5,306
2015,-14732,61,O-28,21720,2,750,4936,6,307
2015,-14735,61,N-29,21720,1,730,4940,6,308
2015,-14735,61,N-29,21720,1,700,4212,5,309
2015,-14735,61,N-29,21720,1,520,1528,4,310
2015,-14735,61,N-29,21720,1,430,982,,311
2015,-14735,61,N-29,21720,1,700,4454,6,312
2015,-14736,61,M-29,21720,2,850,7350,7,313
2015,-14736,61,M-29,21720,2,420,830,3,314
2015,-14736,61,M-29,21720,2,730,5554,7,315
2015,-14736,61,M-29,21720,2,920,9210,10,316
2015,-14736,61,M-29,21720,1,740,5112,7,317
2015,-14736,61,M-29,21720,1,760,5160,6,318
2015,-14772,61,L-27,21720,1,530,1612,4,319
2015,-14772,61,L-27,21720,1,700,4170,7,320
2015,-14772,61,L-27,21720,1,690,3620,5,321
2015,-14772,61,L-27,21720,1,750,4730,6,322
2015,-14772,61,L-27,21720,1,550,1904,5,323
2015,-14772,61,L-27,21720,2,680,3738,5,324
2015,-14772,61,L-27,21720,2,780,5228,6,325
2015,-14777,61,M-28,21720,1,540,2082,4,326
2015,-14777,61,M-28,21720,2,600,2724,5,327
2015,-14777,61,M-28,21720,2,470,1262,3,328
2015,-14777,61,M-28,21720,2,410,740,3,329
2015,-13921,10,J-16,21720,2,580,1836,5,1
2015,-13921,10,J-16,21720,2,550,1704,4,2
2015,-13921,10,J-16,21720,2,620,2464,5,3
2015,-13921,10,J-16,21720,2,630,2510,5,4
2015,-13921,10,J-16,21720,2,600,2216,5,5
2015,-13921,10,J-16,21720,2,590,1578,4,6
2015,-13921,10,J-16,21720,2,390,522,2,7
2015,-13921,10,J-16,21720,2,360,454,2,8
2015,-13921,10,J-16,21720,2,320,360,2,9
2015,-13921,10,J-16,21720,2,340,402,2,10
2015,-13921,10,J-16,21720,2,640,3032,5,11
2015,-13921,10,J-16,21720,2,380,480,2,12
2015,-13921,10,J-16,21720,1,620,2270,5,13
2015,-13921,10,J-16,21720,1,770,5480,7,14
2015,-13921,10,J-16,21720,1,590,2075,4,15
2015,-13921,10,J-16,21720,1,540,1725,5,16
2015,-13921,10,J-16,21720,1,550,1810,4,17
2015,-13921,10,J-16,21720,1,510,1260,5,18
2015,-13921,10,J-16,21720,1,600,1815,5,19
2015,-13921,10,J-16,21720,1,670,2880,5,20
2015,-13921,10,J-16,21720,1,310,275,2,21
2015,-13921,10,J-16,21720,1,490,1110,3,22
2015,-13921,10,J-16,21720,1,640,2660,5,23
2015,-13921,10,J-16,21720,1,570,1802,4,24
2015,-13921,10,J-16,21720,1,530,1468,4,25
2015,-13921,10,J-16,21720,1,420,734,3,26
2015,-13924,10,K-14,21720,2,670,3345,6,27
2015,-13925,10,J-14,21720,2,560,1666,4,28
2015,-13925,10,J-14,21720,2,290,210,2,29
2015,-13925,10,J-14,21720,2,460,840,3,30
2015,-13925,10,J-14,21720,2,490,1170,3,31
2015,-13925,10,J-14,21720,2,520,1516,4,32
2015,-13925,10,J-14,21720,2,200,68,1,33
2015,-13925,10,J-14,21720,2,330,322,2,34
2015,-13925,10,J-14,21720,2,570,2092,4,35
2015,-13925,10,J-14,21720,2,350,366,2,36
2015,-13925,10,J-14,21720,2,480,1084,3,37
2015,-13925,10,J-14,21720,2,450,832,5,38
2015,-13925,10,J-14,21720,2,500,1182,4,39
2015,-13925,10,J-14,21720,2,540,1506,4,40
2015,-13925,10,J-14,21720,2,370,502,2,41
2015,-13925,10,J-14,21720,2,250,136,1,42
2015,-13925,10,J-14,21720,2,680,4360,,43
2015,-13925,10,J-14,21720,1,290,206,2,44
2015,-13925,10,J-14,21720,1,450,906,3,45
2015,-13925,10,J-14,21720,1,330,336,2,46
2015,-13925,10,J-14,21720,1,300,238,2,47
2015,-13925,10,J-14,21720,1,500,1316,4,48
2015,-13925,10,J-14,21720,1,580,2118,4,49
2015,-13925,10,J-14,21720,1,320,294,2,50
2015,-13925,10,J-14,21720,1,470,1060,3,51
2015,-13925,10,J-14,21720,1,460,832,3,52
2015,-13925,10,J-14,21720,1,520,1400,4,53
2015,-13925,10,J-14,21720,1,610,2414,5,54
2015,-13925,10,J-14,21720,1,560,1864,4,55
2015,-13925,10,J-14,21720,1,390,520,3,56
2015,-13925,10,J-14,21720,1,350,456,2,57
2015,-13925,10,J-14,21720,1,380,556,2,58
2015,-13925,10,J-14,21720,1,430,812,3,59
2015,-13925,10,J-14,21720,1,340,348,2,60
2015,-13925,10,J-14,21720,1,280,208,1,61
2015,-13925,10,J-14,21720,1,690,3770,5,62
2015,-13928,10,G-14,21720,1,400,686,3,63
2015,-13928,10,G-14,21720,1,410,678,3,64
2015,-13928,10,G-14,21720,1,370,518,2,65
2015,-13928,10,G-14,21720,1,440,842,3,66
2015,-13928,10,G-14,21720,1,420,712,3,67
2015,-13928,10,G-14,21720,1,220,98,1,68
2015,-13928,10,G-14,21720,1,210,84,1,69
2015,-13928,10,G-14,21720,1,200,66,1,70
2015,-13928,10,G-14,21720,2,470,982,3,71
2015,-13928,10,G-14,21720,2,530,1766,4,72
2015,-13928,10,G-14,21720,2,430,872,3,73
2015,-13928,10,G-14,21720,2,410,704,2,74
2015,-13928,10,G-14,21720,2,440,968,3,75
2015,-13928,10,G-14,21720,2,420,852,3,76
2015,-13928,10,G-14,21720,2,260,158,1,77
2015,-13928,10,G-14,21720,2,190,68,1,78
2015,-13928,10,G-14,21720,2,980,12310,8,79
2015,-13929,10,F-14,21720,1,870,6900,7,80
2015,-13929,10,F-14,21720,1,720,4475,7,81
2015,-13931,31,F-12,21720,2,300,268,2,82
2015,-13931,31,F-12,21720,1,360,420,2,83
2015,-13931,31,F-12,21720,1,230,106,1,84
2015,-13931,31,F-12,21720,1,780,5350,6,85
2015,-13932,10,E-12,21720,1,810,4160,6,86
2015,-13932,10,E-12,21720,2,400,630,3,87
2015,-13932,10,E-12,21720,2,610,2552,5,88
2015,-13933,10,E-11,21720,2,210,82,1,89
2015,-13935,31,H-12,21720,1,250,122,1,90
2015,-13935,31,H-12,21720,1,190,68,1,91
2015,-13937,10,J-12,21720,2,510,1330,4,92
2015,-13937,10,J-12,21720,1,480,1066,3,93
2015,-13939,10,K-12,21720,2,660,3038,5,94
2015,-13939,10,K-12,21720,2,720,4520,6,95
2015,-13939,10,K-12,21720,1,660,3288,5,96
2015,-13939,10,K-12,21720,1,770,5065,6,97
2015,-13943,10,I-10,21720,1,260,150,1,98
2015,-13943,10,I-10,21720,2,780,5010,5,99
2015,-13943,10,I-10,21720,2,790,5415,6,100
2015,-13943,10,I-10,21720,2,310,282,2,101
2015,-13943,10,I-10,21720,2,240,120,1,102
2015,-13943,10,I-10,21720,2,230,112,1,103
2015,-13943,10,I-10,21720,2,170,36,1,104
2015,-13943,10,I-10,21720,2,280,184,1,105
2015,-13943,10,I-10,21720,2,270,174,1,106
2015,-14050,10,L-08,21720,2,570,1896,4,107
2015,-14050,10,L-08,21720,2,470,948,3,108
2015,-14050,10,L-08,21720,2,210,70,1,109
2015,-14050,10,L-08,21720,2,420,736,3,110
2015,-14050,10,L-08,21720,2,550,1804,4,111
2015,-14050,10,L-08,21720,2,400,622,3,112
2015,-14050,10,L-08,21720,2,500,1144,3,113
2015,-14050,10,L-08,21720,2,590,1924,4,114
2015,-14050,10,L-08,21720,2,310,278,2,115
2015,-14050,10,L-08,21720,2,490,1194,3,116
2015,-14050,10,L-08,21720,2,480,1038,4,117
2015,-14050,10,L-08,21720,2,450,862,3,118
2015,-14050,10,L-08,21720,2,400,648,3,119
2015,-14050,10,L-08,21720,2,390,594,2,120
2015,-14050,10,L-08,21720,2,510,1284,3,121
2015,-14050,10,L-08,21720,2,380,576,2,122
2015,-14050,10,L-08,21720,2,320,310,2,123
2015,-14050,10,L-08,21720,2,300,258,2,124
2015,-14050,10,L-08,21720,2,330,356,2,125
2015,-14050,10,L-08,21720,2,430,688,3,126
2015,-14050,10,L-08,21720,2,370,456,2,127
2015,-14050,10,L-08,21720,2,580,2002,4,128
2015,-14050,10,L-08,21720,2,340,394,2,129
2015,-14050,10,L-08,21720,2,710,3535,5,130
2015,-14050,10,L-08,21720,2,260,162,2,131
2015,-14050,10,L-08,21720,1,490,1170,3,132
2015,-14050,10,L-08,21720,1,480,1060,3,133
2015,-14050,10,L-08,21720,1,350,398,2,134
2015,-14050,10,L-08,21720,1,530,1352,4,135
2015,-14050,10,L-08,21720,1,300,240,2,136
2015,-14050,10,L-08,21720,1,380,608,2,137
2015,-14050,10,L-08,21720,1,390,556,2,138
2015,-14050,10,L-08,21720,1,560,1986,4,139
2015,-14050,10,L-08,21720,1,720,4024,6,140
2015,-14029,10,M-07,21720,2,540,1576,4,141
2015,-14029,10,M-07,21720,2,460,860,3,142
2015,-14029,10,M-07,21720,2,230,112,1,143
2015,-14029,10,M-07,21720,2,610,2280,4,144
2015,-14029,10,M-07,21720,2,450,1456,3,145
2015,-14029,10,M-07,21720,2,530,1476,4,146
2015,-14029,10,M-07,21720,2,520,1448,4,147
2015,-14029,10,M-07,21720,2,130,22,1,148
2015,-14029,10,M-07,21720,1,570,1852,4,149
2015,-14029,10,M-07,21720,1,430,782,3,150
2015,-14029,10,M-07,21720,1,540,1616,4,151
2015,-14029,10,M-07,21720,1,580,2050,4,152
2015,-14029,10,M-07,21720,1,600,2100,4,153
2015,-14029,10,M-07,21720,1,510,1206,4,154
2015,-14029,10,M-07,21720,1,520,1290,4,155
2015,-14029,10,M-07,21720,1,470,1180,3,156
2015,-14029,10,M-07,21720,1,240,124,1,157
2015,-14029,10,M-07,21720,1,640,2288,5,158
2015,-14029,10,M-07,21720,1,760,4812,7,159
2015,-14029,10,M-07,21720,1,550,1686,4,160
2015,-14029,10,M-07,21720,1,460,1058,3,161
2015,-14029,10,M-07,21720,1,170,44,1,162
2015,-14030,10,L-07,21720,1,360,452,2,163
2015,-14030,10,L-07,21720,1,440,792,3,164
2015,-14030,10,L-07,21720,1,370,538,2,165
2015,-14030,10,L-07,21720,1,160,26,1,166
2015,-14030,10,L-07,21720,1,340,352,2,167
2015,-14030,10,L-07,21720,1,330,350,2,168
2015,-14030,10,L-07,21720,1,410,680,3,169
2015,-14030,10,L-07,21720,1,310,284,2,170
2015,-14030,10,L-07,21720,1,210,74,1,171
2015,-14030,10,L-07,21720,1,290,200,2,172
2015,-14030,10,L-07,21720,1,450,880,3,173
2015,-14030,10,L-07,21720,1,620,2490,4,174
2015,-14030,10,L-07,21720,1,420,754,2,175
2015,-14030,10,L-07,21720,1,320,304,2,176
2015,-14030,10,L-07,21720,1,590,2100,4,177
2015,-14034,31,H-07,21720,1,640,2714,5,178
2015,-14034,31,H-07,21720,1,680,3324,5,179
2015,-14034,31,H-07,21720,1,720,3862,5,180
2015,-14034,31,H-07,21720,1,740,4328,6,181
2015,-14034,31,H-07,21720,2,670,3010,5,182
2015,-14039,31,F-06,21720,1,700,3432,6,183
2015,-14039,31,F-06,21720,2,160,30,1,184
2015,-14039,31,F-06,21720,2,350,406,2,185
2015,-14039,31,F-06,21720,2,360,454,2,186
2015,-14040,31,G-06,21720,2,220,94,1,187
2015,-14040,31,G-06,21720,2,650,3040,5,188
2015,-14040,31,G-06,21720,2,640,2492,4,189
2015,-14040,31,G-06,21720,2,700,3590,5,190
2015,-14040,31,G-06,21720,2,600,2264,4,191
2015,-14040,31,G-06,21720,2,660,3480,4,192
2015,-14040,31,G-06,21720,2,730,4708,6,193
2015,-14040,31,G-06,21720,2,800,5470,7,194
2015,-14040,31,G-06,21720,1,660,2754,5,195
2015,-14040,31,G-06,21720,1,710,3832,5,196
2015,-14040,31,G-06,21720,1,650,2924,5,197
2015,-14040,31,G-06,21720,1,370,512,2,198
2015,-14040,31,G-06,21720,1,230,102,1,199
2015,-14040,31,G-06,21720,1,230,116,1,200
2015,-14040,31,G-06,21720,1,740,4728,5,201
2015,-14041,31,H-06,21720,2,770,5585,6,202
2015,-14041,31,H-06,21720,1,750,4372,6,203
2015,-14041,31,H-06,21720,1,680,3484,7,204
2015,-14041,31,H-06,21720,1,190,64,1,205
2015,-14041,31,H-06,21720,2,280,212,1,206
2015,-14042,10,I-06,21720,1,400,620,2,207
2015,-14042,10,I-06,21720,1,220,86,1,208
2015,-14042,10,I-06,21720,1,180,54,1,209
2015,-14042,10,I-06,21720,1,730,5070,6,210
2015,-14042,10,I-06,21720,2,250,130,1,211
2015,-14042,10,I-06,21720,2,240,122,1,212
2015,-14042,10,I-06,21720,2,780,5545,8,213
2015,-14053,10,L-04,21720,1,180,48,1,214
2015,-14053,10,L-04,21720,2,440,812,3,215
2015,-14053,10,L-04,21720,2,230,94,1,216
2015,-14053,10,L-04,21720,2,240,122,1,217
2015,-14053,10,L-04,21720,1,260,168,2,218
2015,-14054,10,K-04,21720,2,880,7525,7,219
2015,-14054,10,K-04,21720,2,760,5205,6,220
2015,-14054,10,K-04,21720,1,820,5795,6,221
2015,-14055,10,J-04,21720,1,630,2710,4,222
2015,-14055,10,J-04,21720,2,700,3130,7,223
2015,-14056,31,I-04,21720,2,800,5235,7,224
2015,-14057,31,H-04,21720,1,630,2600,6,225
